Id;AnfrageId;CPEId;Typ;ResultNr;LocalScore;GlobalScore;Created
463;64;745279;2;1;2,111189E-05;0,1357995;2023-07-14 00:51:10.470
464;64;745290;2;2;2,111189E-05;0,1357995;2023-07-14 00:51:10.470
465;64;745302;2;3;2,111189E-05;0,1357995;2023-07-14 00:51:10.473
466;64;745305;2;4;2,111189E-05;0,1357995;2023-07-14 00:51:10.473
467;64;745216;2;5;0,006122449;0,09441511;2023-07-14 00:51:10.473
468;64;745295;1;0;2,378122E-05;0,1357995;2023-07-14 00:52:25.373
469;64;745279;1;1;2,378122E-05;0,1357995;2023-07-14 00:52:25.373
470;64;745290;1;2;2,378122E-05;0,1357995;2023-07-14 00:52:25.373
471;64;745302;1;3;2,378122E-05;0,1357995;2023-07-14 00:52:25.377
472;64;745305;1;4;2,378122E-05;0,1357995;2023-07-14 00:52:25.377
473;64;745233;1;5;2,378122E-05;0,1357995;2023-07-14 00:52:25.377
474;65;993511;3;0;1,331414E-07;0,108005;2023-07-14 00:52:32.460
475;65;993512;3;1;1,331414E-07;0,108005;2023-07-14 00:52:32.460
476;65;993513;3;2;1,331414E-07;0,108005;2023-07-14 00:52:32.463
477;65;993521;3;3;1,331414E-07;0,108005;2023-07-14 00:52:32.463
478;65;993539;3;4;1,331414E-07;0,108005;2023-07-14 00:52:32.467
479;65;993541;3;5;1,331414E-07;0,108005;2023-07-14 00:52:32.467
